title,location,price,area_sqft,price_per_sqft,latitude,longitude,price_density,infrastructure,metro_distance,crime_rate,pollution,growth_index
Plot/Land for Sale in Kundanpally Hyderabad,Kundanpally Hyderabad,22400000,7200,3111,17.431587767450612,78.49157213495869,3111.1111111111113,0.9955555555555556,11.004444444444445,9.004444444444445,4.164180552064224,-0.004444444444444751
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,28000000,2700,10370,17.382512137352734,78.2677108174251,10370.37037037037,3.3185185185185184,8.681481481481482,6.681481481481482,4.856170483223156,2.318518518518518
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,2400000,1800,1333,17.407953686209137,78.31635736786521,1333.3333333333333,0.42666666666666664,11.573333333333334,9.573333333333334,3.849767611232661,-0.5733333333333337
Plot/Land for Sale in Mokila Hyderabad,Mokila Hyderabad,22200000,1998,11111,17.513126759403512,78.30085371386765,11111.111111111111,3.555555555555556,8.444444444444445,6.444444444444445,6.7230155686526185,2.5555555555555554
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,15800000,2367,6667,17.518835682700132,78.3472125817506,6675.116180819603,2.136037177862273,9.863962822137728,7.863962822137728,7.177388689448655,1.1360371778622727
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,2900000,1323,2192,17.395082982857016,78.43460719127668,2191.9879062736204,0.7014361300075584,11.298563869992442,9.298563869992442,5.234778375405726,-0.2985638699924419
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,7000000,1800,3889,17.347174569691308,78.50359275999524,3888.8888888888887,1.2444444444444445,10.755555555555556,8.755555555555556,5.324172727602329,0.24444444444444402
Plot/Land for Sale in Korremula Hyderabad,Korremula Hyderabad,6500000,1467,4444,17.473234156425818,78.40904150916842,4430.811179277437,1.4178595773687799,10.58214042263122,8.58214042263122,3.096852055272167,0.4178595773687801
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,5000000,1800,2778,17.322182814523675,78.43058293081553,2777.777777777778,0.888888888888889,11.11111111111111,9.11111111111111,7.987809045755388,-0.11111111111111088
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,12600000,2700,4667,17.484287871020854,78.3222732025386,4666.666666666667,1.4933333333333334,10.506666666666666,8.506666666666666,7.85617661539897,0.49333333333333373
"Plot/Land for Sale in Chilkur Balaji Temple Road, Chevella Road Hyderabad",Chilkur Balaji Temple Road,9500000,4500,2111,17.454475512452422,78.54817478301,2111.1111111111113,0.6755555555555557,11.324444444444444,9.324444444444444,3.5899252171676377,-0.324444444444444
Plot/Land for Sale in Rajendra Nagar Road Hyderabad,Rajendra Nagar Road Hyderabad,11500000,900,12778,17.31464577122977,78.37702722021331,12777.777777777777,4.088888888888889,7.911111111111111,5.911111111111111,3.3549355672069003,3.0888888888888886
Plot/Land for Sale in Warangal Highway Hyderabad,Warangal Highway Hyderabad,1100000,1080,1019,17.502184505634656,78.26597679994126,1018.5185185185185,0.3259259259259259,11.674074074074074,9.674074074074074,5.463085928131591,-0.674074074074074
Plot/Land for Sale in Cheeriyal Hyderabad,Cheeriyal Hyderabad,9700000,2403,4050,17.543706891618214,78.25174094240633,4036.620890553475,1.291718684977112,10.708281315022887,8.708281315022887,5.402027788991534,0.2917186849771124
Plot/Land for Sale in Chengicherla Hyderabad,Chengicherla Hyderabad,3300000,900,3667,17.473520124141483,78.35072527462053,3666.6666666666665,1.1733333333333333,10.826666666666666,8.826666666666666,4.804680224549376,0.17333333333333356
Plot/Land for Sale in Shankarpalle Hyderabad,Shankarpalle Hyderabad,3000000,1467,2045,17.354532220043072,78.44088958138222,2044.9897750511248,0.65439672801636,11.34560327198364,9.34560327198364,6.8774918676541175,-0.3456032719836399
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,19300000,5418,3556,17.50753827987519,78.51080569827565,3562.2000738279808,1.1399040236249538,10.860095976375046,8.860095976375046,7.957192976927177,0.1399040236249539
Plot/Land for Sale in Srisailam Highway Hyderabad,Srisailam Highway Hyderabad,6000000,2700,2222,17.401352599095258,78.30245109750113,2222.222222222222,0.7111111111111111,11.28888888888889,9.28888888888889,6.805691650858896,-0.28888888888888925
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,3500000,1350,2556,17.484287871020854,78.3222732025386,2592.5925925925926,0.8296296296296296,11.170370370370371,9.170370370370371,4.903486209123781,-0.17037037037037067
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,10000000,4500,2222,17.53119721049235,78.32854105365514,2222.222222222222,0.7111111111111111,11.28888888888889,9.28888888888889,3.3731668175182423,-0.28888888888888925
Plot/Land for Sale in Karkalpahad Hyderabad,Karkalpahad Hyderabad,1600000,1350,1222,17.30916255344267,78.3777082027462,1185.1851851851852,0.37925925925925924,11.620740740740741,9.620740740740741,4.245658417965641,-0.620740740740741
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,8000000,3735,2142,17.544578049950914,78.25432779087619,2141.90093708166,0.685408299866131,11.31459170013387,9.31459170013387,4.6792987667760055,-0.31459170013386906
Plot/Land for Sale in Meerkhanpet Hyderabad,Meerkhanpet Hyderabad,4000000,2403,1665,17.51595448200541,78.53727550539418,1664.5859342488557,0.5326674989596338,11.467332501040365,9.467332501040365,7.518603482666101,-0.46733250104036583
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,5300000,2394,2222,17.547383301169116,78.34965857474107,2213.8680033416877,0.70843776106934,11.29156223893066,9.29156223893066,6.7910427449451936,-0.2915622389306596
Plot/Land for Sale in Thimmaipalli Hyderabad,Thimmaipalli Hyderabad,30000000,11700,2564,17.402994774777724,78.32928661919185,2564.102564102564,0.8205128205128205,11.179487179487179,9.179487179487179,5.00757998059151,-0.17948717948717918
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,7600000,2313,3286,17.407953686209137,78.31635736786521,3285.776048421963,1.0514483354950281,10.948551664504972,8.948551664504972,6.381632045283052,0.05144833549502803
"Plot/Land for Sale in Sun City, Bandlaguda, Chevella Road Hyderabad",Sun City,5400000,2700,2007,17.54764172791243,78.44879889586988,2000.0,0.64,11.36,9.36,3.169429926923189,-0.3599999999999997
"Plot/Land for Sale in Rudraram, NH 9 Hyderabad",Rudraram,4500000,1800,2500,17.314586300003022,78.334537020339,2500.0,0.8,11.2,9.2,5.588479147665378,-0.19999999999999962
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,8600000,4707,1836,17.347174569691308,78.50359275999524,1827.0660718079457,0.5846611429785427,11.415338857021457,9.415338857021457,6.34515642865334,-0.415338857021457
Plot/Land for Sale in Pedda Amberpet Hyderabad,Pedda Amberpet Hyderabad,9100000,3627,2509,17.407683022935036,78.50694493652605,2508.9605734767024,0.8028673835125448,11.197132616487455,9.197132616487455,5.930547574013872,-0.19713261648745495
Plot/Land for Sale in Pasumamla Hyderabad,Pasumamla Hyderabad,3800000,1512,2513,17.4866756239006,78.25647812094881,2513.227513227513,0.8042328042328042,11.195767195767196,9.195767195767196,7.526698417950016,-0.19576719576719603
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2800000,1674,1673,17.547383301169116,78.34965857474107,1672.6403823178016,0.5352449223416965,11.464755077658303,9.464755077658303,7.43820585746539,-0.4647550776583033
Plot/Land for Sale in Chitkul Road Hyderabad,Chitkul Road Hyderabad,6300000,1458,4321,17.3847210794493,78.32538379666676,4320.9876543209875,1.382716049382716,10.617283950617285,8.617283950617285,7.043750656846998,0.38271604938271553
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,5500000,1800,3056,17.359212123570124,78.53013664969689,3055.5555555555557,0.9777777777777779,11.022222222222222,9.022222222222222,3.950117944306292,-0.022222222222222143
Plot/Land for Sale in Masaniguda Hyderabad,Masaniguda Hyderabad,2200000,1800,1222,17.364082001190205,78.35612622505647,1222.2222222222222,0.3911111111111111,11.608888888888888,9.608888888888888,6.298988105339294,-0.6088888888888886
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,2100000,1575,1346,17.484287871020854,78.3222732025386,1333.3333333333333,0.42666666666666664,11.573333333333334,9.573333333333334,3.6818295984725635,-0.5733333333333337
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,2100000,1503,1389,17.509940489139858,78.4809237790888,1397.2055888223554,0.44710578842315374,11.552894211576847,9.552894211576847,4.535642519103398,-0.5528942115768466
Plot/Land for Sale in Mangalpally Hyderabad,Mangalpally Hyderabad,3600000,1800,2000,17.338266258709957,78.41099922631628,2000.0,0.64,11.36,9.36,7.040850161071313,-0.3599999999999997
Plot/Land for Sale in Chanda Nagar Hyderabad,Chanda Nagar Hyderabad,45000000,2619,17182,17.395460389941498,78.30726357334967,17182.13058419244,5.498281786941581,6.501718213058419,4.501718213058419,4.924613502647301,4.498281786941581
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,5200000,1800,2889,17.506702786533225,78.29473805625325,2888.8888888888887,0.9244444444444444,11.075555555555555,9.075555555555555,6.910936448343853,-0.07555555555555526
Plot/Land for Sale in Ameenpur Hyderabad,Ameenpur Hyderabad,20000000,2466,8110,17.419846792937577,78.38908340191011,8110.300081103001,2.59529602595296,9.40470397404704,7.40470397404704,5.31196202777804,1.59529602595296
Plot/Land for Sale in Nehru Outer Ring Road Hyderabad,Nehru Outer Ring Road Hyderabad,1800000,1503,1198,17.5350766135804,78.27272898157703,1197.6047904191616,0.38323353293413176,11.616766467065869,9.616766467065869,5.5780509582120565,-0.6167664670658686
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,6500000,2340,2778,17.547383301169116,78.34965857474107,2777.777777777778,0.888888888888889,11.11111111111111,9.11111111111111,5.0177205155639415,-0.11111111111111088
Plot/Land for Sale in Maisigandi Hyderabad,Maisigandi Hyderabad,2200000,1485,1481,17.326538838985144,78.37632602622058,1481.4814814814815,0.4740740740740741,11.525925925925925,9.525925925925925,3.1486077279103166,-0.5259259259259256
Plot/Land for Sale in Narkhuda Hyderabad,Narkhuda Hyderabad,10000000,4500,2222,17.339835932487503,78.3582147069136,2222.222222222222,0.7111111111111111,11.28888888888889,9.28888888888889,6.453249878103459,-0.28888888888888925
Plot/Land for Sale in Prakruthik Vihar Hyderabad,Prakruthik Vihar Hyderabad,11000000,1764,6236,17.485520261023677,78.25741145329366,6235.827664399093,1.99546485260771,10.00453514739229,8.00453514739229,6.097031172715612,0.9954648526077103
Plot/Land for Sale in Nalthur Hyderabad,Nalthur Hyderabad,10100000,3375,3000,17.49951646562957,78.37391151440686,2992.5925925925926,0.9576296296296296,11.04237037037037,9.04237037037037,7.207905360047039,-0.042370370370370614
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2600000,1251,2078,17.547383301169116,78.34965857474107,2078.337330135891,0.6650679456434851,11.334932054356514,9.334932054356514,7.052197715155993,-0.3349320543565145
"Plot/Land for Sale in Yadamma Nagar, Secunderabad Hyderabad",Yadamma Nagar,25000000,2403,10404,17.3016133633174,78.50090955037342,10403.662089055348,3.329171868497711,8.670828131502288,6.670828131502288,3.759561297852744,2.3291718684977116
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,6000000,1800,3333,17.53119721049235,78.32854105365514,3333.3333333333335,1.0666666666666667,10.933333333333334,8.933333333333334,7.205072911733315,0.06666666666666654
"Plot/Land for Sale in Green Park, Jeedimetla, NH 7 Hyderabad",Green Park,6800000,2196,3097,17.348527972836724,78.33195203278224,3096.5391621129324,0.9908925318761385,11.009107468123862,9.009107468123862,3.6366589996976115,-0.009107468123861595
Plot/Land for Sale in Edulabad Hyderabad,Edulabad Hyderabad,5700000,2160,2644,17.454130973585876,78.33183503818366,2638.8888888888887,0.8444444444444443,11.155555555555555,9.155555555555555,5.68821658165099,-0.15555555555555534
Plot/Land for Sale in Mekaguda Hyderabad,Mekaguda Hyderabad,3200000,1800,1778,17.379238338376133,78.43142956081607,1777.7777777777778,0.5688888888888889,11.431111111111111,9.431111111111111,3.6094659173704353,-0.43111111111111106
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,30000000,18000,1667,17.420297314941234,78.45927625331265,1666.6666666666667,0.5333333333333333,11.466666666666667,9.466666666666667,5.997030500745655,-0.46666666666666673
Plot/Land for Sale in Bachupally Hyderabad,Bachupally Hyderabad,16500000,2700,6111,17.50420252102117,78.33679590932542,6111.111111111111,1.9555555555555557,10.044444444444444,8.044444444444444,5.966619288886871,0.9555555555555557
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3200000,1800,1778,17.547383301169116,78.34965857474107,1777.7777777777778,0.5688888888888889,11.431111111111111,9.431111111111111,5.990238337953715,-0.43111111111111106
Plot/Land for Sale in Bhavya shree homes Hyderabad,Bhavya shree homes Hyderabad,4300000,1503,2828,17.46786753567811,78.50908833748593,2860.944777112442,0.9155023286759814,11.08449767132402,9.08449767132402,7.88130277097741,-0.08449767132401897
Plot/Land for Sale in MJ Colony Hyderabad,MJ Colony Hyderabad,18000000,2385,7547,17.368033945694247,78.52204163290689,7547.169811320755,2.4150943396226414,9.584905660377359,7.584905660377359,5.311767754069377,1.4150943396226412
Plot/Land for Sale in Balapur Hyderabad,Balapur Hyderabad,4100000,1539,2667,17.306564160610915,78.46002650413222,2664.067576348278,0.852501624431449,11.147498375568551,9.147498375568551,6.724768318351946,-0.14749837556855105
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,10300000,5400,1907,17.484287871020854,78.3222732025386,1907.4074074074074,0.6103703703703703,11.38962962962963,9.38962962962963,7.173253316679436,-0.3896296296296296
Plot/Land for Sale in Kundanpally Hyderabad,Kundanpally Hyderabad,31200000,10210,3057,17.431587767450612,78.49157213495869,3055.8276199804113,0.9778648383937316,11.022135161606268,9.022135161606268,3.8253216654999767,-0.022135161606268383
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,3500000,1647,2095,17.506702786533225,78.29473805625325,2125.075895567699,0.6800242865816636,11.319975713418337,9.319975713418337,6.488938982223203,-0.3199757134183368
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,5500000,1503,3667,17.372673504075994,78.27413062946087,3659.3479707252163,1.1709913506320693,10.82900864936793,8.82900864936793,5.0130407156214725,0.1709913506320696
Plot/Land for Sale in Peddamangalaram Hyderabad,Peddamangalaram Hyderabad,12100000,5445,2222,17.45743545807283,78.28901936215547,2222.222222222222,0.7111111111111111,11.28888888888889,9.28888888888889,3.3896676795359904,-0.28888888888888925
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,15000000,9000,1667,17.537507682238665,78.5449031395724,1666.6666666666667,0.5333333333333333,11.466666666666667,9.466666666666667,4.959630108721914,-0.46666666666666673
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,4000000,1854,2157,17.484287871020854,78.3222732025386,2157.497303128371,0.6903991370010788,11.309600862998922,9.309600862998922,3.894030498531305,-0.3096008629989215
Plot/Land for Sale in Muraharipally Hyderabad,Muraharipally Hyderabad,6000000,1800,3333,17.410996910374575,78.5065584275421,3333.3333333333335,1.0666666666666667,10.933333333333334,8.933333333333334,3.8812253544945836,0.06666666666666654
Plot/Land for Sale in Burgul Hyderabad,Burgul Hyderabad,2500000,1485,1667,17.341511570496987,78.47521665619267,1683.5016835016836,0.5387205387205387,11.461279461279462,9.461279461279462,4.976811817708277,-0.4612794612794616
Plot/Land for Sale in Shadnagar Chevella Road Hyderabad,Shadnagar Chevella Road Hyderabad,2000000,1440,1389,17.457174958867984,78.44650906692819,1388.888888888889,0.4444444444444445,11.555555555555555,9.555555555555555,6.5171533588414805,-0.5555555555555555
Plot/Land for Sale in Zahirabad Hyderabad,Zahirabad Hyderabad,2400000,1800,1333,17.41737166865592,78.356334674127,1333.3333333333333,0.42666666666666664,11.573333333333334,9.573333333333334,3.7001964651780277,-0.5733333333333337
Plot/Land for Sale in Narepally Hyderabad,Narepally Hyderabad,10000000,2196,4554,17.50177986449946,78.29091169135074,4553.734061930783,1.4571948998178508,10.54280510018215,8.54280510018215,3.7868782126185954,0.45719489981785033
Plot/Land for Sale in manasa valley rajendra nagar budvel 500030 Hyderabad,manasa valley rajendra nagar budvel 500030 Hyderabad,75000000,9000,8333,17.382928077685165,78.30011359986926,8333.333333333334,2.6666666666666665,9.333333333333334,7.333333333333334,6.618073427155156,1.6666666666666663
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,15000000,3825,3922,17.386957376320865,78.54907503823542,3921.5686274509803,1.2549019607843137,10.745098039215687,8.745098039215687,5.893966939459654,0.25490196078431326
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,2800000,1323,2116,17.395082982857016,78.43460719127668,2116.4021164021165,0.6772486772486773,11.322751322751323,9.322751322751323,6.732168362151806,-0.32275132275132273
Plot/Land for Sale in subhagruha sukrithi samyuktha2 Hyderabad,subhagruha sukrithi samyuktha2 Hyderabad,3200000,1647,1973,17.313323974527606,78.27415022262988,1942.9265330904675,0.6217364905889496,11.37826350941105,9.37826350941105,4.387358916184801,-0.3782635094110505
Plot/Land for Sale in Hastinapuram Hyderabad,Hastinapuram Hyderabad,23700000,2250,10533,17.412093456042225,78.5183903982376,10533.333333333334,3.3706666666666667,8.629333333333333,6.629333333333333,4.3940963780912945,2.3706666666666667
Plot/Land for Sale in Kodicherla Hyderabad,Kodicherla Hyderabad,13000000,11980,1085,17.485448511724613,78.46819818632467,1085.1419031719533,0.3472454090150251,11.652754590984975,9.652754590984975,3.450756075310851,-0.6527545909849748
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2700000,1647,1639,17.506702786533225,78.29473805625325,1639.344262295082,0.5245901639344263,11.475409836065573,9.475409836065573,5.180371702037487,-0.47540983606557347
Plot/Land for Sale in Turkayamjal Hyderabad,Turkayamjal Hyderabad,22500000,2493,9025,17.315139102683702,78.4436500041048,9025.270758122744,2.888086642599278,9.111913357400722,7.111913357400722,5.036943231524783,1.8880866425992782
Plot/Land for Sale in Alwal Hyderabad,Alwal Hyderabad,20000000,2358,8482,17.401857050225235,78.34788061448972,8481.764206955047,2.714164546225615,9.285835453774386,7.285835453774385,3.650854145973814,1.7141645462256148
Plot/Land for Sale in Rajendranagar Mandal Hyderabad,Rajendranagar Mandal Hyderabad,62600000,3753,16667,17.471435636939646,78.48797197438915,16679.989341859844,5.337596589395151,6.662403410604849,4.662403410604849,7.4293822086417824,4.337596589395151
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,2800000,1800,1583,17.509940489139858,78.4809237790888,1555.5555555555557,0.4977777777777778,11.502222222222223,9.502222222222223,3.3831721208786854,-0.5022222222222223
Plot/Land for Sale in Lakdaram Hyderabad,Lakdaram Hyderabad,17800000,3735,4778,17.403864330638253,78.36333078359172,4765.729585006693,1.5250334672021417,10.474966532797858,8.474966532797858,7.690185497919609,0.5250334672021421
Plot/Land for Sale in Kallakal Hyderabad,Kallakal Hyderabad,9000000,4500,2000,17.47289063269534,78.31581586097629,2000.0,0.64,11.36,9.36,3.0096067080236937,-0.3599999999999997
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,24000000,5400,4444,17.50753827987519,78.51080569827565,4444.444444444444,1.4222222222222223,10.577777777777778,8.577777777777778,5.066739789793203,0.4222222222222224
Plot/Land for Sale in Shankarpalle Hyderabad,Shankarpalle Hyderabad,12500000,4995,2503,17.354532220043072,78.44088958138222,2502.5025025025025,0.8008008008008007,11.1991991991992,9.1991991991992,6.457460601092066,-0.19919919919919937
Plot/Land for Sale in Rampally Hyderabad,Rampally Hyderabad,10000000,2475,4040,17.357275287734343,78.3864837324205,4040.40404040404,1.2929292929292928,10.707070707070708,8.707070707070708,7.77392155231867,0.2929292929292926
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,6000000,2178,2755,17.37058687720932,78.36327988691095,2754.8209366391184,0.8815426997245179,11.118457300275482,9.118457300275482,6.313750750283203,-0.11845730027548207
Plot/Land for Sale in Bachupally Hyderabad,Bachupally Hyderabad,33300000,3000,11111,17.50420252102117,78.33679590932542,11100.0,3.552,8.448,6.448,6.315322849479662,2.5519999999999996
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,5500000,3951,1392,17.509940489139858,78.4809237790888,1392.0526449000254,0.4454568463680081,11.554543153631991,9.554543153631991,7.435103341779522,-0.5545431536319916
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,14200000,3150,4508,17.386957376320865,78.54907503823542,4507.936507936508,1.4425396825396826,10.557460317460318,8.557460317460318,4.674571246735454,0.4425396825396821
"Plot/Land for Sale in Saket, Secunderabad Hyderabad",Saket,22600000,2601,8670,17.3370422218338,78.48343267874705,8688.965782391388,2.780469050365244,9.219530949634756,7.2195309496347555,5.515906595218985,1.7804690503652443
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,5900000,1782,3333,17.518835682700132,78.3472125817506,3310.8866442199774,1.0594837261503929,10.940516273849607,8.940516273849607,6.330824612071172,0.0594837261503931
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4900000,2700,1833,17.547383301169116,78.34965857474107,1814.8148148148148,0.5807407407407407,11.41925925925926,9.41925925925926,4.834183516282334,-0.4192592592592595
"Plot/Land for Sale in Tukkuguda, Srisailam Highway Hyderabad",Tukkuguda,6500000,2160,3009,17.363272082014912,78.54023766345455,3009.259259259259,0.962962962962963,11.037037037037036,9.037037037037036,3.417660863845354,-0.037037037037036646
"Plot/Land for Sale in Bbg True Gold 2 Phase 7, Shadnagar, Hyderabad Hyderabad",Bbg True Gold 2 Phase 7,2300000,1773,1297,17.49579886168146,78.43560454923067,1297.2363226170332,0.4151156232374506,11.584884376762549,9.584884376762549,6.013247684083693,-0.5848843767625491
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,16000000,9000,1778,17.359212123570124,78.53013664969689,1777.7777777777778,0.5688888888888889,11.431111111111111,9.431111111111111,3.865979242046551,-0.43111111111111106
Plot/Land for Sale in Balapur Hyderabad,Balapur Hyderabad,5400000,1350,4000,17.306564160610915,78.46002650413222,4000.0,1.28,10.72,8.72,3.649973651481438,0.2799999999999997
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4300000,3267,1331,17.547383301169116,78.34965857474107,1316.1922252831343,0.42118151209060295,11.578818487909396,9.578818487909396,4.953570871410274,-0.5788184879093967
"Plot/Land for Sale in Dundigal, Outer Ring Road Hyderabad",Dundigal,9500000,2403,3953,17.506800806973807,78.30720945124907,3953.391593841032,1.2650853100291302,10.73491468997087,8.73491468997087,3.690573175115632,0.26508531002913027
"Plot/Land for Sale in Fortune Farm Valley Maheshwaram, Hyderabad Hyderabad",Fortune Farm Valley Maheshwaram,54000000,40500,1333,17.31467708889852,78.31213161728346,1333.3333333333333,0.42666666666666664,11.573333333333334,9.573333333333334,4.2446752456021395,-0.5733333333333337
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,7200000,2034,3540,17.420297314941234,78.45927625331265,3539.8230088495575,1.1327433628318584,10.867256637168142,8.867256637168142,3.048897261791205,0.1327433628318584
Plot/Land for Sale in Dammaiguda Hyderabad,Dammaiguda Hyderabad,7500000,1800,4167,17.352881913408307,78.35379475401739,4166.666666666667,1.3333333333333333,10.666666666666666,8.666666666666666,3.5576033172737875,0.3333333333333336
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,17000000,1800,9444,17.382512137352734,78.2677108174251,9444.444444444445,3.022222222222222,8.977777777777778,6.977777777777778,5.033455851765849,2.022222222222222
Plot/Land for Sale in Raghavapuram Bibinagar Hyderabad,Raghavapuram Bibinagar Hyderabad,2500000,2079,1203,17.40411728413486,78.52634393987964,1202.5012025012024,0.38480038480038475,11.615199615199614,9.615199615199614,7.829925588878748,-0.6151996151996149
Plot/Land for Sale in Mallapur Hyderabad,Mallapur Hyderabad,4800000,1332,3574,17.368974482599732,78.5422683182701,3603.6036036036035,1.1531531531531531,10.846846846846846,8.846846846846846,7.719613299415793,0.15315315315315348
Plot/Land for Sale in aduri golden heights health village Hyderabad,aduri golden heights health village Hyderabad,4700000,2700,1756,17.507539111758977,78.40768486249192,1740.7407407407406,0.557037037037037,11.442962962962962,9.442962962962962,7.0402567705519274,-0.44296296296296267
"Plot/Land for Sale in Rudraram, NH 9 Hyderabad",Rudraram,5700000,1836,3111,17.314586300003022,78.334537020339,3104.575163398693,0.9934640522875817,11.006535947712418,9.006535947712418,3.6689812830159103,-0.006535947712418277
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,9200000,2547,3612,17.347174569691308,78.50359275999524,3612.092658029054,1.1558696505692971,10.844130349430703,8.844130349430703,4.214579882560599,0.15586965056929714
Plot/Land for Sale in Harshaguda Hyderabad,Harshaguda Hyderabad,12900000,3159,4084,17.536677313378412,78.50327957292467,4083.570750237417,1.3067426400759734,10.693257359924026,8.693257359924026,5.891948573555052,0.30674264007597385
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2100000,1350,1555,17.547383301169116,78.34965857474107,1555.5555555555557,0.4977777777777778,11.502222222222223,9.502222222222223,5.823718622719239,-0.5022222222222223
Plot/Land for Sale in Turkapally Hyderabad,Turkapally Hyderabad,4400000,1800,2444,17.52832702326012,78.38829555570858,2444.4444444444443,0.7822222222222222,11.217777777777778,9.217777777777778,5.805493925240327,-0.21777777777777796
"Plot/Land for Sale in Chilkur Balaji Temple Road, Chevella Road Hyderabad",Chilkur Balaji Temple Road,7500000,2250,3333,17.454475512452422,78.54817478301,3333.3333333333335,1.0666666666666667,10.933333333333334,8.933333333333334,5.496677094422705,0.06666666666666654
Plot/Land for Sale in Farooqnagar Hyderabad,Farooqnagar Hyderabad,3500000,1647,2125,17.54751122466025,78.314069096962,2125.075895567699,0.6800242865816636,11.319975713418337,9.319975713418337,7.746251812169135,-0.3199757134183368
Plot/Land for Sale in Mithila Nagar Banjara Hills Hyderabad,Mithila Nagar Banjara Hills Hyderabad,48000000,1665,28829,17.358133734346232,78.4563927794963,28828.828828828828,9.225225225225225,2.774774774774775,0.7747747747747749,3.5560404231674614,8.225225225225225
Plot/Land for Sale in Don Bosco Nagar Darga Khaliz Khan Road Hyderabad,Don Bosco Nagar Darga Khaliz Khan Road Hyderabad,24000000,2225,10787,17.50820509112498,78.38542274436004,10786.516853932584,3.451685393258427,8.548314606741574,6.548314606741573,3.2615239355054557,2.4516853932584266
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,4000000,1800,2222,17.544578049950914,78.25432779087619,2222.222222222222,0.7111111111111111,11.28888888888889,9.28888888888889,4.856901325544399,-0.28888888888888925
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4600000,1800,2556,17.547383301169116,78.34965857474107,2555.5555555555557,0.8177777777777778,11.182222222222222,9.182222222222222,7.969981045752589,-0.18222222222222223
Plot/Land for Sale in Masaipet Hyderabad,Masaipet Hyderabad,2400000,1350,1778,17.308635812606436,78.51227536332212,1777.7777777777778,0.5688888888888889,11.431111111111111,9.431111111111111,3.203221980206398,-0.43111111111111106
