title,location,price,area_sqft,price_per_sqft,latitude,longitude,infrastructure,metro_distance,crime_rate,pollution,growth_index
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,3600000,1350,2667,17.446310206077616,78.51092944542387,9.188896575700792,3.2081683400372247,1.220327126215229,5.349004101813762,8.443948498741399
Plot/Land for Sale in Shankarpalle Hyderabad,Shankarpalle Hyderabad,3800000,1800,2111,17.37972610414928,78.31567195293954,8.104006760310858,1.5973632055318678,7.941461892857868,4.898739572887964,8.32994965434256
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,3200000,1800,1778,17.498153578755225,78.40168052896448,7.428188270082976,11.398458620643849,3.1865937968735807,5.26640291091233,4.657426755168503
"Plot/Land for Sale in Kollur, Outer Ring Road Hyderabad",Kollur,20000000,2403,8333,17.540386512601554,78.4601691453009,7.5412889748307315,7.946592162466052,3.478742091672289,3.989365726882583,5.875909330743089
Plot/Land for Sale in Pulumamidi Hyderabad,Pulumamidi Hyderabad,2400000,2178,1111,17.529178324768598,78.37608647363605,8.349549308409044,8.184383810424453,6.237102999408135,4.574843964106716,6.281601648237276
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,8300000,2142,3875,17.467747635721317,78.37332147763702,5.449348484818332,5.226092158431843,6.3390938072958765,4.192690130996425,5.527578371413718
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,3700000,1494,2444,17.453522684631995,78.26149355973556,5.967463702553016,11.233003658247783,2.0658348494096312,7.188619521233062,3.8361436687825488
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4900000,1998,2444,17.48637905044253,78.42608883789543,7.360225475880851,3.0408232431704345,3.9077528678503266,3.210510182583134,7.402527537805033
"Plot/Land for Sale in Kollur, Outer Ring Road Hyderabad",Kollur,6200000,1350,4556,17.540386512601554,78.4601691453009,9.904549581622703,9.381806747173835,2.1464873705173186,6.122647754854402,6.81546083324901
"Plot/Land for Sale in Kollur, Outer Ring Road Hyderabad",Kollur,13300000,2403,5535,17.540386512601554,78.4601691453009,8.19683937381113,8.243066145802405,6.067936166877496,3.707403489795082,6.170414909019209
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,5100000,1980,2556,17.48637905044253,78.42608883789543,7.425227680365289,3.6785256910230117,3.985709585437956,4.977425432050662,7.22896137787817
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2400000,1647,1444,17.50675563054543,78.52077202340612,5.786511982600815,8.979251699436144,1.2961957355635274,4.127936708619189,4.4788232897484415
Plot/Land for Sale in Choutapally Hyderabad,Choutapally Hyderabad,3000000,1503,1963,17.350982773335367,78.30426034098305,6.8950588858501725,2.4465001367768786,5.138654478586459,4.686672797890191,7.32153528591781
Plot/Land for Sale in Athvelly Hyderabad,Athvelly Hyderabad,11200000,2403,4661,17.40507292975785,78.36456448261244,6.096517365352836,3.9989193588169964,5.642817850222161,7.177540152769776,6.324937299606036
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,4700000,2403,1956,17.39496360077348,78.27809564234265,6.540764964780825,7.923885445854928,1.9094583965579646,5.354867118206187,5.283163830250185
Plot/Land for Sale in Lalgadi Malakpet Hyderabad,Lalgadi Malakpet Hyderabad,18000000,10500,1714,17.533250265902254,78.46114087949069,5.188403467909103,8.88343796265171,5.508261795500348,4.12674586808863,4.151896093194892
Plot/Land for Sale in Talakondapalle Hyderabad,Talakondapalle Hyderabad,1800000,1485,1212,17.424719375464342,78.2897037773701,8.561060406135006,11.682170714373797,6.455970402557151,6.716326946566387,5.242579338889739
Plot/Land for Sale in nandhi Kandi Hyderabad,nandhi Kandi Hyderabad,3100000,1485,2088,17.439995659615022,78.32645659487562,9.235678195855403,7.088852819953204,2.2013045205855826,4.932198276651714,7.178455977528841
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,4800000,1674,2889,17.50812634230957,78.2801067582936,8.136954401625106,4.687283599061349,6.611292859720345,7.799046193534674,7.31974477462128
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,4500000,1629,2778,17.446310206077616,78.51092944542387,9.803045710306872,6.224806694906644,2.248404360880887,3.9325270903033416,7.806891861215242
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,7500000,4779,1569,17.467747635721317,78.37332147763702,9.888277500843474,2.1014334290033694,3.4702579118846035,6.16839178142032,9.232488690838295
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2900000,1323,2167,17.50675563054543,78.52077202340612,6.009324067519625,9.461972894821981,2.8827097704097797,3.347879759821746,4.451603475571114
"Plot/Land for Sale in Bongloor, Outer Ring Road Hyderabad",Bongloor,4800000,1620,2963,17.519592857062676,78.4750447791636,7.735478232226107,4.04324575155797,5.076308333417504,6.815442063668424,7.293538355483008
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,5600000,1647,3400,17.39496360077348,78.27809564234265,8.806646243418403,1.7210260985894368,1.3166214054747232,3.145195003230535,8.710312379854562
Plot/Land for Sale in Yacharam Hyderabad,Yacharam Hyderabad,1500000,1485,1010,17.461059327128705,78.29288357236557,7.558670665831153,5.650000418180631,4.455489343855332,3.952903590235522,6.651868926771815
Plot/Land for Sale in Digwal Hyderabad,Digwal Hyderabad,3200000,1800,1778,17.477297283082084,78.49760067960023,6.961716627236175,6.756462882856444,5.097625029441474,3.819547700018965,5.924875682056223
Plot/Land for Sale in Agapally Hyderabad,Agapally Hyderabad,4000000,1800,2222,17.346889843776914,78.37218299663253,7.857641711244328,3.2137079897370335,2.6710698825631463,4.354279132587835,7.6433490301675855
Plot/Land for Sale in Mangalpally Hyderabad,Mangalpally Hyderabad,15000000,7200,2083,17.536205870326203,78.49215825694905,5.193597459841758,11.75048697697828,1.7115680235117035,3.433746625595843,3.1993294835789614
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,11400000,2700,4222,17.32476726376275,78.3861857568248,8.916882530855352,3.8234326018188742,4.61504263517395,5.897093544288096,8.075651984573586
Plot/Land for Sale in Machanpalle Shabad Hyderabad,Machanpalle Shabad Hyderabad,8100000,2700,3000,17.52870854059992,78.32793339191845,8.253685515155501,1.059844917856866,4.833316870322615,6.798493802525984,8.598929669807678
"Plot/Land for Sale in Manasa Hills, Rajendra Nagar Hyderabad",Manasa Hills,27000000,2700,10000,17.380740149450222,78.2770989389227,6.938107539969147,11.315958769026041,5.945601552153328,3.5944787402714313,4.390878267639475
Plot/Land for Sale in sulthanpur jntu Hyderabad,sulthanpur jntu Hyderabad,2500000,1323,1889,17.491323516748974,78.3476217283648,8.636825600824409,6.263898253895961,3.701434522769301,5.992103643090833,7.094129275862659
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,2500000,1980,1263,17.380842561804496,78.5309924821128,8.532508541459077,11.238828051632163,6.161480312570922,3.347453804771736,5.373229107664725
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,6000000,4500,1333,17.380842561804496,78.5309924821128,5.1015075396330865,1.091731873319619,3.0548685325101634,5.457775309975789,6.696993899339979
Plot/Land for Sale in Srisailam Highway Hyderabad,Srisailam Highway Hyderabad,2800000,1800,1556,17.524641808336497,78.37695239702391,5.49429161392219,6.878788637231417,7.173661514635834,7.152138032805153,5.003645422609509
Plot/Land for Sale in Yadagirigutta Hyderabad,Yadagirigutta Hyderabad,1800000,1350,1333,17.343162179412484,78.35559437761128,8.214541558752632,9.367259395373916,6.990223686886529,3.422293397279666,5.806305136793608
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,2700000,1620,1667,17.304379950937427,78.44488003000389,5.866613142190234,2.8262017527722296,4.912225672487105,6.021764832143837,6.577900634390064
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,3600000,1350,2667,17.522233326276698,78.29009233412502,8.55191465529198,11.0479822476612,2.2779720839903526,7.854218884533516,5.4484880439547885
Plot/Land for Sale in Gundlapochampalli Hyderabad,Gundlapochampalli Hyderabad,8500000,1350,6296,17.367219150523184,78.46850234666518,7.281755735801319,3.090852715237373,6.874003402966236,6.89916191507794,7.338769203068335
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,16100000,2124,7580,17.54248553797095,78.43578499655298,6.281961100558844,11.670387172636188,6.691985766412299,7.0563325813173785,3.879047602789911
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,4000000,1998,2002,17.453522684631995,78.26149355973556,7.014777748958323,1.8548912361539123,4.107378452594976,3.029310961796644,7.590569570657024
Plot/Land for Sale in Toopranpet Hyderabad,Toopranpet Hyderabad,2700000,2394,1128,17.33839084507879,78.28409406861927,5.1441605134245325,5.567628274065736,1.8124176359711162,6.934034491503729,5.230620216699474
Plot/Land for Sale in Srisailam Highway Hyderabad,Srisailam Highway Hyderabad,7000000,3600,1944,17.524641808336497,78.37695239702391,9.84757709869827,8.323856424660399,4.418411901155861,4.465802865638306,7.133927450998829
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,3500000,2277,1537,17.530911643727087,78.50120055604079,8.971814031178814,8.94744354645209,3.8984518799548895,4.392937062135729,6.400607236556592
Plot/Land for Sale in Turkayamjal Hyderabad,Turkayamjal Hyderabad,5700000,1467,3885,17.451254304607264,78.3369577988769,8.478848218380506,3.2748628412021175,7.074819768904136,6.733586376189409,7.995687983960931
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3000000,1800,1667,17.48637905044253,78.42608883789543,6.324843858592466,1.32172724747628,2.696514030442325,5.921632514374624,7.35433056599672
Plot/Land for Sale in Mirkhanpet Hyderabad,Mirkhanpet Hyderabad,3500000,1800,1944,17.42392374208038,78.3043743610689,5.763951739877593,11.02376520047287,5.685642317593557,3.2565341838337694,3.7837826437689324
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,9200000,1800,5111,17.39496360077348,78.27809564234265,9.30685508350502,9.721697288943027,4.604699039440762,7.008635937165001,6.3435472871220036
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,3500000,1647,2125,17.453522684631995,78.26149355973556,6.665188792355602,11.351966991830711,2.796802410767158,6.031564395059177,4.215124278136457
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,1500000,1350,1111,17.467747635721317,78.37332147763702,5.132061632227586,1.6932177558424626,4.861336625167281,3.982690163256585,6.514831060722398
Plot/Land for Sale in Agapally Hyderabad,Agapally Hyderabad,3800000,1800,2111,17.346889843776914,78.37218299663253,5.887281952033688,10.178517319822925,1.8467668127126053,7.199084937728161,4.139530064612571
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3100000,1350,2333,17.48637905044253,78.42608883789543,6.002115654781446,1.7770987620311205,6.395272034189832,7.869180232766669,7.008903138858495
Plot/Land for Sale in Keesara Daira Hyderabad,Keesara Daira Hyderabad,6500000,2340,2778,17.366722178643318,78.31293725642145,8.52775100342392,4.1277282199442205,7.858727148072908,5.964380644824506,7.740741195406278
Plot/Land for Sale in Gachibowli Hyderabad,Gachibowli Hyderabad,17900000,3420,5227,17.461264602653195,78.54086978701322,5.147053447412563,2.002761917581801,1.3915269484157287,4.107333870465279,6.420644762586937
Plot/Land for Sale in Rajendranagar Mandal Hyderabad,Rajendranagar Mandal Hyderabad,61900000,3375,18333,17.34905841443959,78.4485679595285,9.288251598669792,10.98040333186596,7.374742461606958,3.5617153978510547,5.912816515246555
Plot/Land for Sale in Dr Raos Prakruthivanam Hyderabad,Dr Raos Prakruthivanam Hyderabad,2200000,1818,1210,17.440537170245314,78.48144320264417,9.854123835181312,4.977614357258035,3.453962070051205,4.223596723751001,8.25326951535611
Plot/Land for Sale in Sheriguda Hyderabad,Sheriguda Hyderabad,3800000,1350,2778,17.466933491378725,78.46911753515782,6.882142008722044,2.1058783068047093,2.620259587614511,6.122684430206154,7.427325769631656
Plot/Land for Sale in Tirumalagiri Hyderabad,Tirumalagiri Hyderabad,37700000,3600,10472,17.334393995886746,78.44714246305153,9.943810239994153,10.711832236871619,6.2612244705504265,4.981688910227472,6.39567539837262
"Plot/Land for Sale in Kokapet, Outer Ring Road Hyderabad",Kokapet,82800000,4518,18333,17.355621654121823,78.46127982350009,6.825742935215692,6.023684716201297,5.278766912528941,5.774885992731295,6.087550855728983
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,2900000,1350,2148,17.530911643727087,78.50120055604079,5.401573827594648,1.320215105424774,3.059669274262523,5.566403315491774,6.800872594748531
Plot/Land for Sale in Shankarpalle Hyderabad,Shankarpalle Hyderabad,7000000,1800,3889,17.37972610414928,78.31567195293954,9.113805120642425,7.190189031179091,4.939328192717038,6.898801037641381,7.071553395325758
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1400000,1320,1058,17.48637905044253,78.42608883789543,7.489309477109547,7.632418843059671,5.18536752870153,7.057395846350344,5.949446071912504
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,3600000,1170,3077,17.522233326276698,78.29009233412502,8.990457163148706,5.499717167605197,3.5202053784530394,7.505285447947035,7.561035242020825
Plot/Land for Sale in Srisailam Highway Hyderabad,Srisailam Highway Hyderabad,3900000,1800,2194,17.524641808336497,78.37695239702391,5.951830664270929,5.026250252235477,2.078030938131956,3.6482193856022356,5.895681647817398
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,7300000,3375,2167,17.34072239102606,78.32102926108206,9.174812078246289,6.19619485730347,3.800581773616912,3.4306796119417693,7.439488961179951
Plot/Land for Sale in Kundanpally Hyderabad,Kundanpally Hyderabad,22400000,7200,3111,17.47894835061059,78.31312429765133,7.51973399380117,10.708368313142312,3.0880935087332517,5.821844321517656,4.942384291899931
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,28000000,2700,10370,17.467088933813383,78.3359919561239,6.1662992821780875,9.549691899245566,5.820306186070809,7.117777292353263,4.516548936224996
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,2400000,1800,1333,17.522233326276698,78.29009233412502,9.678203568008307,8.679513896863417,3.5531699222070996,3.5727530572861244,6.913750841850511
Plot/Land for Sale in Mokila Hyderabad,Mokila Hyderabad,22200000,1998,11111,17.304798632448986,78.53342222916609,8.577783440172343,3.3266720148579854,5.851289736392574,4.296889025662034,8.037779392484078
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,15800000,2367,6667,17.54248553797095,78.43578499655298,7.128992789621217,4.818651164000299,4.133243696733013,5.3552976676876,6.671178619105963
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,2900000,1323,2192,17.530911643727087,78.50120055604079,6.9926889816864914,7.335127736612539,6.852388720856054,4.620973689845937,5.750570810141048
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,7000000,1800,3889,17.398429335928636,78.32238785104694,8.280150157447931,6.209700660125413,4.607999606368336,3.0053868201889884,6.898189874426954
Plot/Land for Sale in Korremula Hyderabad,Korremula Hyderabad,6500000,1467,4444,17.542647668289845,78.35229977768236,9.215511679339386,4.007738849103628,6.914438643703069,4.1835601625138885,8.193394057902422
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,5000000,1800,2778,17.50812634230957,78.2801067582936,6.2215659213334815,8.063620406727004,1.8562357122967887,5.011811416177972,5.045066083891087
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,12600000,2700,4667,17.446310206077616,78.51092944542387,8.737471496070139,1.0227327865867073,3.3350133537896185,7.682426935944494,8.901571968779848
"Plot/Land for Sale in Chilkur Balaji Temple Road, Chevella Road Hyderabad",Chilkur Balaji Temple Road,9500000,4500,2111,17.421680708384173,78.30064475703875,9.463620276765102,11.643456313396388,7.90373724236059,5.485461559194156,5.7970200615935985
Plot/Land for Sale in Rajendra Nagar Road Hyderabad,Rajendra Nagar Road Hyderabad,11500000,900,12778,17.395765019944157,78.41788306261067,5.4205835784984,10.602510866159705,5.264099961345285,3.047345048882086,3.7181798583791386
Plot/Land for Sale in Warangal Highway Hyderabad,Warangal Highway Hyderabad,1100000,1080,1019,17.333622640483185,78.48300031873012,5.102091307227585,1.9889186759841726,1.1541343050229225,7.262868087372593,6.398281892341828
Plot/Land for Sale in Cheeriyal Hyderabad,Cheeriyal Hyderabad,9700000,2403,4050,17.36779419077583,78.30146953797659,6.416608398380797,1.446155352340412,1.8925715246159966,6.180400997947242,7.367913254915007
Plot/Land for Sale in Chengicherla Hyderabad,Chengicherla Hyderabad,3300000,900,3667,17.327490845628354,78.43474364853529,5.296717119084228,10.248748367482095,6.539342225672051,4.525569055019199,3.761780815623172
Plot/Land for Sale in Shankarpalle Hyderabad,Shankarpalle Hyderabad,3000000,1467,2045,17.37972610414928,78.31567195293954,6.998203669705147,9.48320243116321,3.3029405674761843,6.326692477954637,5.037854724768684
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,19300000,5418,3556,17.495436864925153,78.31225542900613,7.034507066157486,3.6947839488110334,5.5132664004383765,5.301346065325513,6.989109590090814
Plot/Land for Sale in Srisailam Highway Hyderabad,Srisailam Highway Hyderabad,6000000,2700,2222,17.524641808336497,78.37695239702391,9.111706307289367,5.979052748496963,7.133924216367717,5.529488157664985,7.474006201541299
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,3500000,1350,2556,17.446310206077616,78.51092944542387,5.800850131217989,7.270636300951585,4.514127128817012,3.859816491033278,5.056964645080265
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,10000000,4500,2222,17.453522684631995,78.26149355973556,9.172978268174191,4.1546079709437915,3.869171580739141,6.500517031411944,8.118917637256583
Plot/Land for Sale in Karkalpahad Hyderabad,Karkalpahad Hyderabad,1600000,1350,1222,17.53481804083107,78.48045573754463,6.637636765152971,3.416948178942983,4.5219818218083745,6.648140133514749,6.843599332777455
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,8000000,3735,2142,17.34072239102606,78.32102926108206,5.9697952947863415,1.150416122261328,2.0281737523108645,6.745015973516117,7.198405136118029
Plot/Land for Sale in Meerkhanpet Hyderabad,Meerkhanpet Hyderabad,4000000,2403,1665,17.5385511675001,78.54529623154855,7.330008175955918,7.714044452093995,7.20450593540653,5.709913540017188,5.826656754875552
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,5300000,2394,2222,17.48637905044253,78.42608883789543,9.561032249229648,1.0675418848631308,1.849372469703015,3.2451364248008314,9.380772054583412
Plot/Land for Sale in Thimmaipalli Hyderabad,Thimmaipalli Hyderabad,30000000,11700,2564,17.403009523234978,78.51079612275642,8.1402413297739,9.345211063705877,1.7185300365402063,7.487478539000448,5.769074443295715
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,7600000,2313,3286,17.522233326276698,78.29009233412502,7.990071294227832,1.8416246452556266,5.7541147202441065,6.027847108844353,8.180167894784823
"Plot/Land for Sale in Sun City, Bandlaguda, Chevella Road Hyderabad",Sun City,5400000,2700,2007,17.371728053176373,78.37904595303635,8.277688617834613,7.707802279803122,1.2366526796668875,7.292399316472134,6.397345744099727
"Plot/Land for Sale in Rudraram, NH 9 Hyderabad",Rudraram,4500000,1800,2500,17.549145768699674,78.36669126095158,8.26475853922037,10.567013141734087,7.304155603579844,6.848149362123666,5.436517409620859
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,8600000,4707,1836,17.398429335928636,78.32238785104694,7.471549316861424,7.0964132629634955,6.821151472699307,6.848722432290282,6.117458502462356
Plot/Land for Sale in Pedda Amberpet Hyderabad,Pedda Amberpet Hyderabad,9100000,3627,2509,17.48126761531676,78.37018601208115,7.096844152095027,4.266519105085839,2.783122007980833,3.8137539989950544,6.835933456228403
Plot/Land for Sale in Pasumamla Hyderabad,Pasumamla Hyderabad,3800000,1512,2513,17.34430449149325,78.29781259932464,6.6746819291303074,9.860741251010431,2.7007186881851797,7.170593104732274,4.717895407141374
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2800000,1674,1673,17.48637905044253,78.42608883789543,5.8129703016876295,3.1170135055061743,2.929504275639885,5.575104890420958,6.448777679177186
Plot/Land for Sale in Chitkul Road Hyderabad,Chitkul Road Hyderabad,6300000,1458,4321,17.402911360272448,78.30523197628058,9.875975882297933,9.598064956187343,2.424636750927731,3.5179149515119312,6.726230543982979
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,5500000,1800,3056,17.532211267636427,78.4973868650475,7.003820925981458,7.027440467815452,6.908965828775516,3.010488575280219,5.859812399650391
Plot/Land for Sale in Masaniguda Hyderabad,Masaniguda Hyderabad,2200000,1800,1222,17.45793934475579,78.36138377288155,8.48210200392637,1.8030267429191018,4.03879771604271,5.085847006244298,8.488252288049454
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,2100000,1575,1346,17.446310206077616,78.51092944542387,8.6513318398254,4.3676637281803075,2.815032701495487,6.101658361509733,7.734911194501803
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,2100000,1503,1389,17.381951466201297,78.34884097790933,7.927933357420479,9.17457304445766,7.963342357720379,3.019253697289069,5.698568999633068
Plot/Land for Sale in Mangalpally Hyderabad,Mangalpally Hyderabad,3600000,1800,2000,17.536205870326203,78.49215825694905,9.449271634080473,9.467117984492209,1.3495632398769468,7.239690231623673,6.513856985617547
Plot/Land for Sale in Chanda Nagar Hyderabad,Chanda Nagar Hyderabad,45000000,2619,17182,17.457740311247328,78.45845694225278,5.761548594270696,9.05194033564432,4.825730538559088,7.705143230289478,4.439615711347644
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,5200000,1800,2889,17.50675563054543,78.52077202340612,8.638938427795104,6.58708035075472,1.6792038451037021,7.903995372614022,6.987669606425489
Plot/Land for Sale in Ameenpur Hyderabad,Ameenpur Hyderabad,20000000,2466,8110,17.470248309370213,78.41269888541076,9.646620979689725,3.112453183281126,3.1901020655767307,3.3593179631547954,8.750488193386794
Plot/Land for Sale in Nehru Outer Ring Road Hyderabad,Nehru Outer Ring Road Hyderabad,1800000,1503,1198,17.36433927101323,78.4880432889859,8.62348776995435,11.379992367857252,5.0315715955274225,3.4348675546389105,5.380761872686859
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,6500000,2340,2778,17.48637905044253,78.42608883789543,6.093805023644215,2.500303102098296,5.095885886151742,7.3877978151349355,6.822848646820431
Plot/Land for Sale in Maisigandi Hyderabad,Maisigandi Hyderabad,2200000,1485,1481,17.41914386433549,78.53137610699214,5.844084372979918,2.2137768742923996,5.6281975036343965,7.76414982550944,6.768524999023818
Plot/Land for Sale in Narkhuda Hyderabad,Narkhuda Hyderabad,10000000,4500,2222,17.431912023325534,78.38960826435394,6.656724858114315,9.381115423893958,3.4596207742297906,4.514622068046223,4.866996440237269
Plot/Land for Sale in Prakruthik Vihar Hyderabad,Prakruthik Vihar Hyderabad,11000000,1764,6236,17.35368100558934,78.49230027475733,5.623433157875333,4.371406305139797,2.120576205829287,3.0277190027226215,5.916924459678601
Plot/Land for Sale in Nalthur Hyderabad,Nalthur Hyderabad,10100000,3375,3000,17.546132239635057,78.44565018115834,7.368257676879463,9.788907215920817,7.143060412107058,4.882078579715922,5.157985534154072
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2600000,1251,2078,17.48637905044253,78.42608883789543,5.5768042616752425,3.8013842971338954,3.8046355920877524,7.371915390385705,6.0789544579605135
"Plot/Land for Sale in Yadamma Nagar, Secunderabad Hyderabad",Yadamma Nagar,25000000,2403,10404,17.457655202079692,78.40573993357157,7.680649991502566,6.019470695074537,6.797269299288074,7.372915988235373,6.601899763210028
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,6000000,1800,3333,17.453522684631995,78.26149355973556,5.74417596192864,2.038015496466601,7.866998391171019,5.885170915881164,6.7671670783349835
"Plot/Land for Sale in Green Park, Jeedimetla, NH 7 Hyderabad",Green Park,6800000,2196,3097,17.322504217402365,78.42027416152015,9.502715721454432,2.0966845991053376,2.334669448790729,3.0375874574333546,9.002734566504213
Plot/Land for Sale in Edulabad Hyderabad,Edulabad Hyderabad,5700000,2160,2644,17.496001878757795,78.38189817808973,8.995402652987714,7.327197560627078,6.604306521671717,3.0614173952071946,6.954842404916936
Plot/Land for Sale in Mekaguda Hyderabad,Mekaguda Hyderabad,3200000,1800,1778,17.3293149274424,78.27624244578378,8.946728953832533,1.1323963347682837,7.455251116613953,6.485521120199869,8.99057192737676
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,30000000,18000,1667,17.425678005357327,78.32919349400605,5.015756063180486,2.3214177521008903,1.4792602606484966,4.7640975474529395,6.235647720541328
Plot/Land for Sale in Bachupally Hyderabad,Bachupally Hyderabad,16500000,2700,6111,17.4655683699628,78.26966020223536,8.995812742575744,9.061493047799457,7.885269429407176,3.5061724418983133,6.376989962945627
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3200000,1800,1778,17.48637905044253,78.42608883789543,7.459739031702215,8.67631320564103,3.727454914024312,3.306082937603864,5.583739017140985
Plot/Land for Sale in Bhavya shree homes Hyderabad,Bhavya shree homes Hyderabad,4300000,1503,2828,17.344727358152007,78.52275622451778,5.065625995723587,4.813458910495469,7.104569717597393,3.268269705548688,5.434889293935663
Plot/Land for Sale in MJ Colony Hyderabad,MJ Colony Hyderabad,18000000,2385,7547,17.45612722347236,78.44809811582708,7.635472870497468,8.889439850048873,2.7053176095068907,7.844537037057058,5.618137105615523
Plot/Land for Sale in Balapur Hyderabad,Balapur Hyderabad,4100000,1539,2667,17.322938984691813,78.49474027114478,9.125801209817656,5.499294497113025,3.0409411407210905,5.898151710553881,7.642382560186252
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,10300000,5400,1907,17.446310206077616,78.51092944542387,8.464690802797588,11.918007561046892,3.066852724053751,7.927510942462053,5.106145294662921
Plot/Land for Sale in Kundanpally Hyderabad,Kundanpally Hyderabad,31200000,10210,3057,17.47894835061059,78.31312429765133,8.44078012052331,5.54517960542576,5.909966323112017,3.328584904370268,7.2160748705054
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,3500000,1647,2095,17.50675563054543,78.52077202340612,6.260534025420856,1.6670156861919827,5.857270491967307,5.699775774051789,7.200648519855187
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,5500000,1503,3667,17.39496360077348,78.27809564234265,7.7202573899857985,9.979777460134681,5.0338149031473485,5.025920200729887,5.305561947279919
Plot/Land for Sale in Peddamangalaram Hyderabad,Peddamangalaram Hyderabad,12100000,5445,2222,17.31998948729895,78.38576234026178,9.166929304921284,3.0948873020569874,6.616534561805374,3.4877425020775377,8.468528482267107
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,15000000,9000,1667,17.467747635721317,78.37332147763702,7.561089425450275,2.0303330139805307,7.778000653142275,7.044407668084716,7.859875983943322
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,4000000,1854,2157,17.446310206077616,78.51092944542387,7.179420710391903,6.515901094891723,2.506441303173101,6.90482388580376,6.135685394604567
